"participant_id","option1","option2","option3","word1","word2","word3","word4","word5","word6"
"sbj_sighted_27","fiammifero, spinaci","eccentrico, cassettiera","blu, ciliegio","fiammifero","spinaci","eccentrico","cassettiera","blu","ciliegio"
"sbj_sighted_27","spremiagrumi, damigiana","portafoglio, rosa","portafoglio, autorità","spremiagrumi","damigiana","portafoglio","rosa","portafoglio","autorità"
"sbj_sighted_27","equilatero, sega","ciotola, verde","sole, autostrada","equilatero","sega","ciotola","verde","sole","autostrada"
"sbj_sighted_27","cucchiaio, autostrada","sega, bersaglio","rana, libreria","cucchiaio","autostrada","sega","bersaglio","rana","libreria"
"sbj_sighted_27","verde, appuntamento","giallo, appuntamento","viola, cassettiera","verde","appuntamento","giallo","appuntamento","viola","cassettiera"
"sbj_sighted_27","coccodrillo, caramella","giallo, mais","candela, autorità","coccodrillo","caramella","giallo","mais","candela","autorità"
"sbj_sighted_27","blu, bersaglio","eccentrico, libreria","spremiagrumi, libreria","blu","bersaglio","eccentrico","libreria","spremiagrumi","libreria"
"sbj_sighted_27","bidet, pidocchio","menta, pidocchio","piatto, stuzzicadenti","bidet","pidocchio","menta","pidocchio","piatto","stuzzicadenti"
"sbj_sighted_27","coperta, blu","rana, pidocchio","caramella, satellite","coperta","blu","rana","pidocchio","caramella","satellite"
"sbj_sighted_27","piatto, crostino","lattuga, coccodrillo","limone, caramella","piatto","crostino","lattuga","coccodrillo","limone","caramella"
"sbj_sighted_27","cipolla, ciliegio","penna, coccodrillo","limone, ciliegio","cipolla","ciliegio","penna","coccodrillo","limone","ciliegio"
"sbj_sighted_27","agenda, appuntamento","mappa, cassettiera","giallo, lattuga","agenda","appuntamento","mappa","cassettiera","giallo","lattuga"
"sbj_sighted_27","leone, soglia","piatto, spremiagrumi","timone, sega","leone","soglia","piatto","spremiagrumi","timone","sega"
"sbj_sighted_27","leone, agenda","cuscino, lavagna","mais, soglia","leone","agenda","cuscino","lavagna","mais","soglia"
"sbj_sighted_27","menta, bersaglio","braccialetto, cavolo","stuzzicadenti, timone","menta","bersaglio","braccialetto","cavolo","stuzzicadenti","timone"
"sbj_sighted_27","pomodoro, crostino","posacenere, crostino","lavagna, libreria","pomodoro","crostino","posacenere","crostino","lavagna","libreria"
"sbj_sighted_27","candela, cavolo","ciotola, soglia","gessetto, stuzzicadenti","candela","cavolo","ciotola","soglia","gessetto","stuzzicadenti"
"sbj_sighted_27","cucchiaio, equilibrio","gessetto, eccentrico","ciotola, cavolo","cucchiaio","equilibrio","gessetto","eccentrico","ciotola","cavolo"
"sbj_sighted_27","cuscino, eccentrico","timone, cipolla","coccodrillo, damigiana","cuscino","eccentrico","timone","cipolla","coccodrillo","damigiana"
"sbj_sighted_27","penna, sole","limone, cavolo","diario, posacenere","penna","sole","limone","cavolo","diario","posacenere"
"sbj_sighted_27","timone, soglia","stuzzicadenti, leone","equilibrio, cassettiera","timone","soglia","stuzzicadenti","leone","equilibrio","cassettiera"
"sbj_sighted_27","cucchiaio, forchetta","crostino, sega","lavagna, mappa","cucchiaio","forchetta","crostino","sega","lavagna","mappa"
"sbj_sighted_27","﻿anello, fiammifero","coccodrillo, eccentrico","lavagna, panchina","﻿anello","fiammifero","coccodrillo","eccentrico","lavagna","panchina"
"sbj_sighted_27","crostino, agenda","cucchiaio, menta","stuzzicadenti, cipolla","crostino","agenda","cucchiaio","menta","stuzzicadenti","cipolla"
"sbj_sighted_27","equilibrio, autostrada","cavolo, ciliegio","coccodrillo, documento","equilibrio","autostrada","cavolo","ciliegio","coccodrillo","documento"
"sbj_sighted_27","braccialetto, panchina","cipolla, equilibrio","cuscino, panchina","braccialetto","panchina","cipolla","equilibrio","cuscino","panchina"
"sbj_sighted_27","diario, verde","penna, spinaci","spinaci, rana","diario","verde","penna","spinaci","spinaci","rana"
"sbj_sighted_27","braccialetto, libreria","﻿anello, autostrada","succo, posacenere","braccialetto","libreria","﻿anello","autostrada","succo","posacenere"
"sbj_sighted_27","coccodrillo, equilatero","diario, stuzzicadenti","viola, panchina","coccodrillo","equilatero","diario","stuzzicadenti","viola","panchina"
"sbj_sighted_27","forchetta, viola","fiammifero, pidocchio","cipolla, crostino","forchetta","viola","fiammifero","pidocchio","cipolla","crostino"
"sbj_sighted_28","﻿anello, succo","﻿anello, penna","mais, lanterna","﻿anello","succo","﻿anello","penna","mais","lanterna"
"sbj_sighted_28","lavagna, satellite","lanterna, libreria","panchina, autorità","lavagna","satellite","lanterna","libreria","panchina","autorità"
"sbj_sighted_28","braccialetto, timone","diario, eccentrico","fiammifero, penna","braccialetto","timone","diario","eccentrico","fiammifero","penna"
"sbj_sighted_28","viola, lattuga","rosa, crostino","piatto, panchina","viola","lattuga","rosa","crostino","piatto","panchina"
"sbj_sighted_28","penna, libreria","coperta, spinaci","﻿anello, giallo","penna","libreria","coperta","spinaci","﻿anello","giallo"
"sbj_sighted_28","piatto, coccodrillo","ciotola, panchina","timone, verde","piatto","coccodrillo","ciotola","panchina","timone","verde"
"sbj_sighted_28","posacenere, sega","spinaci, bersaglio","braccialetto, cucchiaio","posacenere","sega","spinaci","bersaglio","braccialetto","cucchiaio"
"sbj_sighted_28","autostrada, appuntamento","piatto, documento","sole, soglia","autostrada","appuntamento","piatto","documento","sole","soglia"
"sbj_sighted_28","bidet, ciliegio","﻿anello, ciliegio","forchetta, agenda","bidet","ciliegio","﻿anello","ciliegio","forchetta","agenda"
"sbj_sighted_28","blu, rana","cucchiaio, penna","pomodoro, damigiana","blu","rana","cucchiaio","penna","pomodoro","damigiana"
"sbj_sighted_28","caramella, documento","candela, cassettiera","diario, pidocchio","caramella","documento","candela","cassettiera","diario","pidocchio"
"sbj_sighted_28","cavolo, appuntamento","posacenere, libreria","coperta, cassettiera","cavolo","appuntamento","posacenere","libreria","coperta","cassettiera"
"sbj_sighted_28","lavagna, crostino","leone, bersaglio","caramella, bersaglio","lavagna","crostino","leone","bersaglio","caramella","bersaglio"
"sbj_sighted_28","ciotola, forchetta","sole, leone","candela, lavagna","ciotola","forchetta","sole","leone","candela","lavagna"
"sbj_sighted_28","giallo, rosa","lattuga, ciliegio","libreria, cassettiera","giallo","rosa","lattuga","ciliegio","libreria","cassettiera"
"sbj_sighted_28","spinaci, soglia","cuscino, caramella","spremiagrumi, sole","spinaci","soglia","cuscino","caramella","spremiagrumi","sole"
"sbj_sighted_28","pomodoro, rana","menta, autorità","portafoglio, mappa","pomodoro","rana","menta","autorità","portafoglio","mappa"
"sbj_sighted_28","rosa, ciliegio","fiammifero, forchetta","pidocchio, equilibrio","rosa","ciliegio","fiammifero","forchetta","pidocchio","equilibrio"
"sbj_sighted_28","sole, rana","﻿anello, diario","equilatero, appuntamento","sole","rana","﻿anello","diario","equilatero","appuntamento"
"sbj_sighted_28","lattuga, crostino","portafoglio, sole","damigiana, ciliegio","lattuga","crostino","portafoglio","sole","damigiana","ciliegio"
"sbj_sighted_28","verde, posacenere","ciliegio, bersaglio","spremiagrumi, leone","verde","posacenere","ciliegio","bersaglio","spremiagrumi","leone"
"sbj_sighted_28","diario, viola","lavagna, eccentrico","diario, equilatero","diario","viola","lavagna","eccentrico","diario","equilatero"
"sbj_sighted_28","cuscino, gessetto","cuscino, bidet","succo, cassettiera","cuscino","gessetto","cuscino","bidet","succo","cassettiera"
"sbj_sighted_28","braccialetto, menta","fiammifero, mais","fiammifero, spremiagrumi","braccialetto","menta","fiammifero","mais","fiammifero","spremiagrumi"
"sbj_sighted_28","satellite, bersaglio","braccialetto, crostino","posacenere, documento","satellite","bersaglio","braccialetto","crostino","posacenere","documento"
"sbj_sighted_28","diario, spremiagrumi","equilatero, mappa","penna, mais","diario","spremiagrumi","equilatero","mappa","penna","mais"
"sbj_sighted_28","leone, damigiana","lavagna, documento","braccialetto, documento","leone","damigiana","lavagna","documento","braccialetto","documento"
"sbj_sighted_28","fiammifero, gessetto","giallo, posacenere","stuzzicadenti, equilatero","fiammifero","gessetto","giallo","posacenere","stuzzicadenti","equilatero"
"sbj_sighted_28","cuscino, timone","stuzzicadenti, cassettiera","cipolla, eccentrico","cuscino","timone","stuzzicadenti","cassettiera","cipolla","eccentrico"
"sbj_sighted_28","mais, libreria","diario, cipolla","coperta, bidet","mais","libreria","diario","cipolla","coperta","bidet"
"sbj_sighted_28","damigiana, mappa","panchina, libreria","forchetta, succo","damigiana","mappa","panchina","libreria","forchetta","succo"
"sbj_sighted_28","pidocchio, sega","crostino, damigiana","ciotola, blu","pidocchio","sega","crostino","damigiana","ciotola","blu"
"sbj_sighted_28","﻿anello, rana","stuzzicadenti, lanterna","succo, eccentrico","﻿anello","rana","stuzzicadenti","lanterna","succo","eccentrico"
"sbj_sighted_28","lattuga, spinaci","bidet, mappa","succo, appuntamento","lattuga","spinaci","bidet","mappa","succo","appuntamento"
"sbj_sighted_28","blu, lanterna","fiammifero, satellite","braccialetto, posacenere","blu","lanterna","fiammifero","satellite","braccialetto","posacenere"
"sbj_sighted_28","portafoglio, spremiagrumi","cuscino, spremiagrumi","sega, satellite","portafoglio","spremiagrumi","cuscino","spremiagrumi","sega","satellite"
"sbj_sighted_28","ciotola, lanterna","﻿anello, equilibrio","giallo, libreria","ciotola","lanterna","﻿anello","equilibrio","giallo","libreria"
"sbj_sighted_28","menta, mais","spremiagrumi, menta","piatto, cassettiera","menta","mais","spremiagrumi","menta","piatto","cassettiera"
"sbj_sighted_28","cipolla, libreria","ciotola, coperta","lattuga, caramella","cipolla","libreria","ciotola","coperta","lattuga","caramella"
"sbj_sighted_28","verde, menta","candela, coperta","coperta, cucchiaio","verde","menta","candela","coperta","coperta","cucchiaio"
"sbj_sighted_28","giallo, coccodrillo","posacenere, agenda","fiammifero, sole","giallo","coccodrillo","posacenere","agenda","fiammifero","sole"
"sbj_sighted_28","damigiana, agenda","candela, giallo","rana, bidet","damigiana","agenda","candela","giallo","rana","bidet"
"sbj_sighted_28","giallo, mappa","lattuga, bidet","timone, cassettiera","giallo","mappa","lattuga","bidet","timone","cassettiera"
"sbj_sighted_28","cuscino, cipolla","pomodoro, ciliegio","candela, succo","cuscino","cipolla","pomodoro","ciliegio","candela","succo"
"sbj_sighted_28","mappa, autorità","cavolo, rana","penna, rana","mappa","autorità","cavolo","rana","penna","rana"
"sbj_sighted_28","cavolo, equilatero","ciotola, documento","braccialetto, gessetto","cavolo","equilatero","ciotola","documento","braccialetto","gessetto"
"sbj_sighted_28","bidet, damigiana","cipolla, mais","mais, leone","bidet","damigiana","cipolla","mais","mais","leone"
"sbj_sighted_28","stuzzicadenti, ciliegio","lavagna, lattuga","menta, autostrada","stuzzicadenti","ciliegio","lavagna","lattuga","menta","autostrada"
"sbj_sighted_28","portafoglio, agenda","cavolo, pomodoro","limone, pomodoro","portafoglio","agenda","cavolo","pomodoro","limone","pomodoro"
"sbj_sighted_28","cuscino, blu","timone, bersaglio","penna, soglia","cuscino","blu","timone","bersaglio","penna","soglia"
"sbj_sighted_28","cuscino, menta","piatto, blu","diario, fiammifero","cuscino","menta","piatto","blu","diario","fiammifero"
"sbj_sighted_28","verde, pidocchio","timone, mais","sole, crostino","verde","pidocchio","timone","mais","sole","crostino"
"sbj_sighted_28","fiammifero, timone","lavagna, sega","ciotola, cucchiaio","fiammifero","timone","lavagna","sega","ciotola","cucchiaio"
"sbj_sighted_28","limone, lattuga","rosa, mais","coperta, libreria","limone","lattuga","rosa","mais","coperta","libreria"
"sbj_sighted_28","equilatero, autorità","ciotola, limone","succo, equilibrio","equilatero","autorità","ciotola","limone","succo","equilibrio"
"sbj_sighted_28","cuscino, autostrada","viola, lanterna","ciotola, coccodrillo","cuscino","autostrada","viola","lanterna","ciotola","coccodrillo"
"sbj_sighted_28","giallo, sega","braccialetto, mappa","timone, pomodoro","giallo","sega","braccialetto","mappa","timone","pomodoro"
"sbj_sighted_28","lavagna, posacenere","spinaci, crostino","mais, mappa","lavagna","posacenere","spinaci","crostino","mais","mappa"
"sbj_sighted_28","mais, cassettiera","rosa, caramella","cavolo, cassettiera","mais","cassettiera","rosa","caramella","cavolo","cassettiera"
"sbj_sighted_28","rana, equilibrio","piatto, viola","gessetto, verde","rana","equilibrio","piatto","viola","gessetto","verde"
"sbj_sighted_28","viola, spinaci","forchetta, posacenere","portafoglio, bidet","viola","spinaci","forchetta","posacenere","portafoglio","bidet"
"sbj_sighted_28","ciotola, pomodoro","gessetto, bersaglio","gessetto, caramella","ciotola","pomodoro","gessetto","bersaglio","gessetto","caramella"
"sbj_sighted_28","sole, cipolla","portafoglio, stuzzicadenti","cavolo, posacenere","sole","cipolla","portafoglio","stuzzicadenti","cavolo","posacenere"
"sbj_sighted_28","cipolla, rana","spremiagrumi, rana","pidocchio, damigiana","cipolla","rana","spremiagrumi","rana","pidocchio","damigiana"
"sbj_sighted_28","pidocchio, bersaglio","cuscino, lanterna","ciotola, lavagna","pidocchio","bersaglio","cuscino","lanterna","ciotola","lavagna"
"sbj_sighted_28","candela, ciotola","portafoglio, eccentrico","spremiagrumi, cassettiera","candela","ciotola","portafoglio","eccentrico","spremiagrumi","cassettiera"
"sbj_sighted_28","coperta, autorità","satellite, autorità","portafoglio, limone","coperta","autorità","satellite","autorità","portafoglio","limone"
"sbj_sighted_28","blu, succo","spremiagrumi, crostino","cipolla, lanterna","blu","succo","spremiagrumi","crostino","cipolla","lanterna"
"sbj_sighted_28","mappa, soglia","cucchiaio, spremiagrumi","verde, coccodrillo","mappa","soglia","cucchiaio","spremiagrumi","verde","coccodrillo"
"sbj_sighted_28","forchetta, penna","rosa, posacenere","penna, equilibrio","forchetta","penna","rosa","posacenere","penna","equilibrio"
"sbj_sighted_28","﻿anello, sole","piatto, cipolla","giallo, crostino","﻿anello","sole","piatto","cipolla","giallo","crostino"
"sbj_sighted_28","lattuga, sega","﻿anello, cassettiera","stuzzicadenti, equilibrio","lattuga","sega","﻿anello","cassettiera","stuzzicadenti","equilibrio"
"sbj_sighted_28","mappa, bersaglio","piatto, sega","cucchiaio, posacenere","mappa","bersaglio","piatto","sega","cucchiaio","posacenere"
"sbj_sighted_28","stuzzicadenti, rana","forchetta, cavolo","﻿anello, bersaglio","stuzzicadenti","rana","forchetta","cavolo","﻿anello","bersaglio"
"sbj_sighted_28","lanterna, bidet","spremiagrumi, equilatero","sole, spinaci","lanterna","bidet","spremiagrumi","equilatero","sole","spinaci"
"sbj_sighted_28","cucchiaio, bidet","stuzzicadenti, bidet","verde, spremiagrumi","cucchiaio","bidet","stuzzicadenti","bidet","verde","spremiagrumi"
"sbj_sighted_28","timone, cavolo","spinaci, libreria","forchetta, menta","timone","cavolo","spinaci","libreria","forchetta","menta"
"sbj_sighted_28","blu, leone","﻿anello, candela","equilatero, documento","blu","leone","﻿anello","candela","equilatero","documento"
"sbj_sighted_28","braccialetto, ciotola","candela, verde","piatto, menta","braccialetto","ciotola","candela","verde","piatto","menta"
"sbj_sighted_28","documento, cassettiera","ciotola, viola","blu, spremiagrumi","documento","cassettiera","ciotola","viola","blu","spremiagrumi"
"sbj_sighted_28","succo, documento","penna, succo","pomodoro, equilatero","succo","documento","penna","succo","pomodoro","equilatero"
"sbj_sighted_28","braccialetto, spremiagrumi","succo, lattuga","mais, ciliegio","braccialetto","spremiagrumi","succo","lattuga","mais","ciliegio"
"sbj_sighted_28","penna, lattuga","cavolo, equilibrio","braccialetto, equilibrio","penna","lattuga","cavolo","equilibrio","braccialetto","equilibrio"
"sbj_sighted_28","diario, rana","leone, caramella","verde, rana","diario","rana","leone","caramella","verde","rana"
"sbj_sighted_28","lattuga, posacenere","blu, appuntamento","gessetto, damigiana","lattuga","posacenere","blu","appuntamento","gessetto","damigiana"
"sbj_sighted_28","braccialetto, soglia","eccentrico, bidet","pomodoro, pidocchio","braccialetto","soglia","eccentrico","bidet","pomodoro","pidocchio"
"sbj_sighted_28","diario, caramella","cuscino, verde","succo, pomodoro","diario","caramella","cuscino","verde","succo","pomodoro"
"sbj_sighted_28","﻿anello, cucchiaio","piatto, limone","viola, autorità","﻿anello","cucchiaio","piatto","limone","viola","autorità"
"sbj_sighted_28","menta, bidet","posacenere, mappa","menta, damigiana","menta","bidet","posacenere","mappa","menta","damigiana"
"sbj_sighted_28","coperta, agenda","diario, damigiana","candela, gessetto","coperta","agenda","diario","damigiana","candela","gessetto"
"sbj_sighted_28","succo, mais","giallo, autostrada","penna, panchina","succo","mais","giallo","autostrada","penna","panchina"
"sbj_sighted_28","candela, eccentrico","cuscino, mappa","penna, crostino","candela","eccentrico","cuscino","mappa","penna","crostino"
"sbj_sighted_28","lanterna, agenda","pomodoro, soglia","rana, mappa","lanterna","agenda","pomodoro","soglia","rana","mappa"
"sbj_sighted_28","cuscino, posacenere","braccialetto, limone","ciotola, lattuga","cuscino","posacenere","braccialetto","limone","ciotola","lattuga"
"sbj_sighted_28","sole, bidet","timone, spinaci","cuscino, portafoglio","sole","bidet","timone","spinaci","cuscino","portafoglio"
"sbj_sighted_28","giallo, viola","pidocchio, libreria","lavagna, autorità","giallo","viola","pidocchio","libreria","lavagna","autorità"
"sbj_sighted_28","portafoglio, cassettiera","candela, equilibrio","timone, coccodrillo","portafoglio","cassettiera","candela","equilibrio","timone","coccodrillo"
"sbj_sighted_28","﻿anello, appuntamento","cucchiaio, soglia","sole, agenda","﻿anello","appuntamento","cucchiaio","soglia","sole","agenda"
"sbj_sighted_28","coperta, posacenere","verde, ciliegio","ciotola, timone","coperta","posacenere","verde","ciliegio","ciotola","timone"
"sbj_sighted_28","lavagna, pidocchio","piatto, bersaglio","﻿anello, autorità","lavagna","pidocchio","piatto","bersaglio","﻿anello","autorità"
"sbj_sighted_28","penna, piatto","forchetta, spremiagrumi","pomodoro, mappa","penna","piatto","forchetta","spremiagrumi","pomodoro","mappa"
"sbj_sighted_28","rosa, autorità","coccodrillo, equilibrio","lavagna, timone","rosa","autorità","coccodrillo","equilibrio","lavagna","timone"
"sbj_sighted_28","cucchiaio, viola","equilatero, ciliegio","posacenere, equilibrio","cucchiaio","viola","equilatero","ciliegio","posacenere","equilibrio"
"sbj_sighted_28","﻿anello, gessetto","spremiagrumi, equilibrio","forchetta, stuzzicadenti","﻿anello","gessetto","spremiagrumi","equilibrio","forchetta","stuzzicadenti"
"sbj_sighted_28","forchetta, bidet","rosa, equilatero","spinaci, equilibrio","forchetta","bidet","rosa","equilatero","spinaci","equilibrio"
"sbj_sighted_28","menta, crostino","forchetta, verde","equilatero, crostino","menta","crostino","forchetta","verde","equilatero","crostino"
"sbj_sighted_28","blu, cassettiera","penna, damigiana","lavagna, damigiana","blu","cassettiera","penna","damigiana","lavagna","damigiana"
"sbj_sighted_28","diario, penna","giallo, eccentrico","cucchiaio, libreria","diario","penna","giallo","eccentrico","cucchiaio","libreria"
"sbj_sighted_28","ciotola, bersaglio","spinaci, leone","rana, autorità","ciotola","bersaglio","spinaci","leone","rana","autorità"
"sbj_sighted_28","﻿anello, rosa","eccentrico, pidocchio","ciotola, ciliegio","﻿anello","rosa","eccentrico","pidocchio","ciotola","ciliegio"
"sbj_sighted_28","equilatero, panchina","cipolla, cassettiera","diario, lanterna","equilatero","panchina","cipolla","cassettiera","diario","lanterna"
"sbj_sighted_28","spinaci, satellite","ciliegio, appuntamento","braccialetto, candela","spinaci","satellite","ciliegio","appuntamento","braccialetto","candela"
"sbj_sighted_28","diario, lavagna","viola, mappa","gessetto, pomodoro","diario","lavagna","viola","mappa","gessetto","pomodoro"
"sbj_sighted_28","lattuga, mais","cuscino, libreria","cuscino, fiammifero","lattuga","mais","cuscino","libreria","cuscino","fiammifero"
"sbj_sighted_28","stuzzicadenti, lattuga","candela, portafoglio","bidet, appuntamento","stuzzicadenti","lattuga","candela","portafoglio","bidet","appuntamento"
"sbj_sighted_28","sole, mais","autorità, appuntamento","viola, rana","sole","mais","autorità","appuntamento","viola","rana"
"sbj_sighted_28","giallo, equilatero","lavagna, coccodrillo","crostino, autostrada","giallo","equilatero","lavagna","coccodrillo","crostino","autostrada"
"sbj_sighted_28","stuzzicadenti, crostino","spremiagrumi, bersaglio","menta, agenda","stuzzicadenti","crostino","spremiagrumi","bersaglio","menta","agenda"
"sbj_sighted_29","timone, rosa","timone, ciliegio","giallo, cavolo","timone","rosa","timone","ciliegio","giallo","cavolo"
"sbj_sighted_29","verde, autorità","forchetta, spinaci","forchetta, autorità","verde","autorità","forchetta","spinaci","forchetta","autorità"
"sbj_sighted_29","verde, sole","verde, pomodoro","ciotola, penna","verde","sole","verde","pomodoro","ciotola","penna"
"sbj_sighted_29","viola, sega","sega, ciliegio","stuzzicadenti, libreria","viola","sega","sega","ciliegio","stuzzicadenti","libreria"
"sbj_sighted_29","limone, leone","lavagna, giallo","timone, limone","limone","leone","lavagna","giallo","timone","limone"
"sbj_sighted_29","cucchiaio, documento","posacenere, equilatero","cucchiaio, spinaci","cucchiaio","documento","posacenere","equilatero","cucchiaio","spinaci"
"sbj_sighted_29","lattuga, damigiana","coperta, spremiagrumi","bersaglio, autostrada","lattuga","damigiana","coperta","spremiagrumi","bersaglio","autostrada"
"sbj_sighted_29","spinaci, posacenere","viola, soglia","lavagna, rana","spinaci","posacenere","viola","soglia","lavagna","rana"
"sbj_sighted_29","crostino, soglia","stuzzicadenti, eccentrico","mais, sega","crostino","soglia","stuzzicadenti","eccentrico","mais","sega"
"sbj_sighted_29","cucchiaio, crostino","cuscino, limone","coperta, cuscino","cucchiaio","crostino","cuscino","limone","coperta","cuscino"
"sbj_sighted_29","sole, appuntamento","penna, viola","braccialetto, cassettiera","sole","appuntamento","penna","viola","braccialetto","cassettiera"
"sbj_sighted_29","gessetto, limone","blu, autostrada","viola, agenda","gessetto","limone","blu","autostrada","viola","agenda"
"sbj_sighted_29","ciotola, gessetto","succo, rana","braccialetto, coperta","ciotola","gessetto","succo","rana","braccialetto","coperta"
"sbj_sighted_29","pidocchio, soglia","limone, mais","limone, soglia","pidocchio","soglia","limone","mais","limone","soglia"
"sbj_sighted_29","sega, documento","﻿anello, lanterna","menta, cavolo","sega","documento","﻿anello","lanterna","menta","cavolo"
"sbj_sighted_29","braccialetto, lanterna","lavagna, cassettiera","lavagna, ciliegio","braccialetto","lanterna","lavagna","cassettiera","lavagna","ciliegio"
"sbj_sighted_29","﻿anello, forchetta","lattuga, bersaglio","﻿anello, timone","﻿anello","forchetta","lattuga","bersaglio","﻿anello","timone"
"sbj_sighted_29","damigiana, sega","fiammifero, pomodoro","portafoglio, autostrada","damigiana","sega","fiammifero","pomodoro","portafoglio","autostrada"
"sbj_sighted_29","diario, portafoglio","ciliegio, documento","piatto, cavolo","diario","portafoglio","ciliegio","documento","piatto","cavolo"
"sbj_sighted_29","rosa, succo","cucchiaio, autorità","satellite, agenda","rosa","succo","cucchiaio","autorità","satellite","agenda"
"sbj_sighted_29","spremiagrumi, satellite","diario, cassettiera","cucchiaio, eccentrico","spremiagrumi","satellite","diario","cassettiera","cucchiaio","eccentrico"
"sbj_sighted_29","posacenere, cassettiera","pomodoro, sega","rana, crostino","posacenere","cassettiera","pomodoro","sega","rana","crostino"
"sbj_sighted_29","cuscino, equilatero","sole, pidocchio","blu, soglia","cuscino","equilatero","sole","pidocchio","blu","soglia"
"sbj_sighted_29","forchetta, bersaglio","damigiana, soglia","verde, mappa","forchetta","bersaglio","damigiana","soglia","verde","mappa"
"sbj_sighted_29","sole, mappa","stuzzicadenti, spinaci","portafoglio, ciliegio","sole","mappa","stuzzicadenti","spinaci","portafoglio","ciliegio"
"sbj_sighted_29","cucchiaio, appuntamento","pidocchio, ciliegio","menta, satellite","cucchiaio","appuntamento","pidocchio","ciliegio","menta","satellite"
"sbj_sighted_29","menta, libreria","sole, bersaglio","succo, sega","menta","libreria","sole","bersaglio","succo","sega"
"sbj_sighted_29","pomodoro, coccodrillo","spremiagrumi, posacenere","posacenere, soglia","pomodoro","coccodrillo","spremiagrumi","posacenere","posacenere","soglia"
"sbj_sighted_29","eccentrico, agenda","equilatero, autostrada","portafoglio, caramella","eccentrico","agenda","equilatero","autostrada","portafoglio","caramella"
"sbj_sighted_29","portafoglio, timone","spremiagrumi, appuntamento","diario, piatto","portafoglio","timone","spremiagrumi","appuntamento","diario","piatto"
"sbj_sighted_29","autorità, cassettiera","braccialetto, rana","sole, cassettiera","autorità","cassettiera","braccialetto","rana","sole","cassettiera"
"sbj_sighted_29","succo, satellite","spremiagrumi, succo","coperta, equilibrio","succo","satellite","spremiagrumi","succo","coperta","equilibrio"
"sbj_sighted_29","menta, lattuga","pomodoro, bidet","forchetta, limone","menta","lattuga","pomodoro","bidet","forchetta","limone"
"sbj_sighted_29","coperta, appuntamento","portafoglio, menta","fiammifero, rosa","coperta","appuntamento","portafoglio","menta","fiammifero","rosa"
"sbj_sighted_29","libreria, documento","coperta, penna","piatto, succo","libreria","documento","coperta","penna","piatto","succo"
"sbj_sighted_29","blu, equilatero","candela, soglia","libreria, equilibrio","blu","equilatero","candela","soglia","libreria","equilibrio"
"sbj_sighted_29","fiammifero, cavolo","cavolo, sega","spremiagrumi, mais","fiammifero","cavolo","cavolo","sega","spremiagrumi","mais"
"sbj_sighted_29","lattuga, eccentrico","diario, satellite","candela, timone","lattuga","eccentrico","diario","satellite","candela","timone"
"sbj_sighted_29","sole, panchina","portafoglio, viola","menta, rana","sole","panchina","portafoglio","viola","menta","rana"
"sbj_sighted_29","gessetto, autostrada","bidet, autorità","mais, rana","gessetto","autostrada","bidet","autorità","mais","rana"
"sbj_sighted_29","stuzzicadenti, menta","mais, damigiana","cucchiaio, diario","stuzzicadenti","menta","mais","damigiana","cucchiaio","diario"
"sbj_sighted_29","braccialetto, caramella","sole, menta","cuscino, sole","braccialetto","caramella","sole","menta","cuscino","sole"
"sbj_sighted_29","coperta, stuzzicadenti","viola, bidet","lanterna, equilatero","coperta","stuzzicadenti","viola","bidet","lanterna","equilatero"
"sbj_sighted_29","cucchiaio, lavagna","coperta, piatto","stuzzicadenti, satellite","cucchiaio","lavagna","coperta","piatto","stuzzicadenti","satellite"
"sbj_sighted_29","ciotola, spremiagrumi","braccialetto, eccentrico","spremiagrumi, mappa","ciotola","spremiagrumi","braccialetto","eccentrico","spremiagrumi","mappa"
"sbj_sighted_29","fiammifero, rana","crostino, bersaglio","forchetta, mappa","fiammifero","rana","crostino","bersaglio","forchetta","mappa"
"sbj_sighted_29","cavolo, bersaglio","bidet, documento","braccialetto, satellite","cavolo","bersaglio","bidet","documento","braccialetto","satellite"
"sbj_sighted_29","coperta, ciliegio","portafoglio, appuntamento","pidocchio, autostrada","coperta","ciliegio","portafoglio","appuntamento","pidocchio","autostrada"
"sbj_sighted_29","leone, lanterna","coperta, mappa","rana, eccentrico","leone","lanterna","coperta","mappa","rana","eccentrico"
"sbj_sighted_29","stuzzicadenti, posacenere","sole, autorità","menta, appuntamento","stuzzicadenti","posacenere","sole","autorità","menta","appuntamento"
"sbj_sighted_29","cucchiaio, rosa","rana, soglia","gessetto, spremiagrumi","cucchiaio","rosa","rana","soglia","gessetto","spremiagrumi"
"sbj_sighted_29","coperta, lattuga","cuscino, spinaci","caramella, autostrada","coperta","lattuga","cuscino","spinaci","caramella","autostrada"
"sbj_sighted_29","posacenere, pidocchio","forchetta, damigiana","penna, verde","posacenere","pidocchio","forchetta","damigiana","penna","verde"
"sbj_sighted_29","cucchiaio, leone","timone, documento","succo, leone","cucchiaio","leone","timone","documento","succo","leone"
"sbj_sighted_29","coperta, bersaglio","cipolla, bidet","gessetto, lavagna","coperta","bersaglio","cipolla","bidet","gessetto","lavagna"
"sbj_sighted_29","equilatero, bidet","spinaci, pomodoro","equilatero, bersaglio","equilatero","bidet","spinaci","pomodoro","equilatero","bersaglio"
"sbj_sighted_29","﻿anello, braccialetto","fiammifero, leone","lattuga, satellite","﻿anello","braccialetto","fiammifero","leone","lattuga","satellite"
