"participant_id","option1","option2","option3","word1","word2","word3","word4","word5","word6"
"sbj_blind_10","candela, sole","spinaci, damigiana","diario, bidet","candela","sole","spinaci","damigiana","diario","bidet"
"sbj_blind_10","lattuga, lanterna","limone, appuntamento","sega, mappa","lattuga","lanterna","limone","appuntamento","sega","mappa"
"sbj_blind_10","panchina, bidet","menta, bidet","coperta, pidocchio","panchina","bidet","menta","bidet","coperta","pidocchio"
"sbj_blind_10","penna, bersaglio","agenda, cassettiera","braccialetto, stuzzicadenti","penna","bersaglio","agenda","cassettiera","braccialetto","stuzzicadenti"
"sbj_blind_10","timone, pomodoro","lavagna, verde","gessetto, appuntamento","timone","pomodoro","lavagna","verde","gessetto","appuntamento"
"sbj_blind_10","cavolo, mais","verde, equilibrio","equilatero, appuntamento","cavolo","mais","verde","equilibrio","equilatero","appuntamento"
"sbj_blind_10","spremiagrumi, ciliegio","coccodrillo, equilibrio","pidocchio, mappa","spremiagrumi","ciliegio","coccodrillo","equilibrio","pidocchio","mappa"
"sbj_blind_10","fiammifero, lavagna","posacenere, libreria","forchetta, soglia","fiammifero","lavagna","posacenere","libreria","forchetta","soglia"
"sbj_blind_10","stuzzicadenti, libreria","eccentrico, libreria","lavagna, mais","stuzzicadenti","libreria","eccentrico","libreria","lavagna","mais"
"sbj_blind_10","giallo, spremiagrumi","fiammifero, autorità","cucchiaio, cuscino","giallo","spremiagrumi","fiammifero","autorità","cucchiaio","cuscino"
"sbj_blind_10","spremiagrumi, eccentrico","penna, coccodrillo","timone, lanterna","spremiagrumi","eccentrico","penna","coccodrillo","timone","lanterna"
"sbj_blind_10","diario, mais","cuscino, succo","crostino, cassettiera","diario","mais","cuscino","succo","crostino","cassettiera"
"sbj_blind_10","cavolo, lattuga","blu, leone","agenda, soglia","cavolo","lattuga","blu","leone","agenda","soglia"
"sbj_blind_10","verde, rosa","cucchiaio, soglia","posacenere, eccentrico","verde","rosa","cucchiaio","soglia","posacenere","eccentrico"
"sbj_blind_10","lattuga, sega","stuzzicadenti, ciliegio","candela, mais","lattuga","sega","stuzzicadenti","ciliegio","candela","mais"
"sbj_blind_10","diario, soglia","verde, limone","forchetta, ciliegio","diario","soglia","verde","limone","forchetta","ciliegio"
"sbj_blind_10","braccialetto, cuscino","bersaglio, cassettiera","eccentrico, cassettiera","braccialetto","cuscino","bersaglio","cassettiera","eccentrico","cassettiera"
"sbj_blind_10","sega, libreria","lavagna, stuzzicadenti","gessetto, leone","sega","libreria","lavagna","stuzzicadenti","gessetto","leone"
"sbj_blind_10","posacenere, autorità","eccentrico, mappa","succo, damigiana","posacenere","autorità","eccentrico","mappa","succo","damigiana"
"sbj_blind_10","coperta, satellite","forchetta, spremiagrumi","panchina, caramella","coperta","satellite","forchetta","spremiagrumi","panchina","caramella"
"sbj_blind_10","lattuga, leone","timone, coccodrillo","braccialetto, autostrada","lattuga","leone","timone","coccodrillo","braccialetto","autostrada"
"sbj_blind_10","penna, mais","piatto, blu","diario, autostrada","penna","mais","piatto","blu","diario","autostrada"
"sbj_blind_10","candela, pidocchio","verde, crostino","﻿anello, blu","candela","pidocchio","verde","crostino","﻿anello","blu"
"sbj_blind_10","caramella, damigiana","coccodrillo, sega","braccialetto, libreria","caramella","damigiana","coccodrillo","sega","braccialetto","libreria"
"sbj_blind_10","blu, appuntamento","spinaci, equilatero","pomodoro, libreria","blu","appuntamento","spinaci","equilatero","pomodoro","libreria"
"sbj_blind_10","forchetta, bersaglio","libreria, documento","forchetta, appuntamento","forchetta","bersaglio","libreria","documento","forchetta","appuntamento"
"sbj_blind_10","sole, libreria","rosa, crostino","coperta, appuntamento","sole","libreria","rosa","crostino","coperta","appuntamento"
"sbj_blind_10","damigiana, autostrada","sole, soglia","forchetta, autostrada","damigiana","autostrada","sole","soglia","forchetta","autostrada"
"sbj_blind_10","lavagna, eccentrico","cavolo, mappa","spinaci, pomodoro","lavagna","eccentrico","cavolo","mappa","spinaci","pomodoro"
"sbj_blind_10","ciotola, panchina","spremiagrumi, satellite","pomodoro, cassettiera","ciotola","panchina","spremiagrumi","satellite","pomodoro","cassettiera"
"sbj_blind_10","spremiagrumi, spinaci","candela, mappa","blu, documento","spremiagrumi","spinaci","candela","mappa","blu","documento"
"sbj_blind_10","stuzzicadenti, spremiagrumi","coperta, cipolla","lattuga, agenda","stuzzicadenti","spremiagrumi","coperta","cipolla","lattuga","agenda"
"sbj_blind_10","piatto, pidocchio","leone, pidocchio","forchetta, cipolla","piatto","pidocchio","leone","pidocchio","forchetta","cipolla"
"sbj_blind_10","succo, agenda","blu, equilibrio","stuzzicadenti, limone","succo","agenda","blu","equilibrio","stuzzicadenti","limone"
"sbj_blind_10","timone, spinaci","equilatero, soglia","piatto, limone","timone","spinaci","equilatero","soglia","piatto","limone"
"sbj_blind_10","fiammifero, pomodoro","gessetto, rosa","candela, leone","fiammifero","pomodoro","gessetto","rosa","candela","leone"
"sbj_blind_10","﻿anello, bidet","spremiagrumi, succo","giallo, libreria","﻿anello","bidet","spremiagrumi","succo","giallo","libreria"
"sbj_blind_10","candela, giallo","diario, crostino","spinaci, lanterna","candela","giallo","diario","crostino","spinaci","lanterna"
"sbj_blind_10","braccialetto, diario","giallo, panchina","damigiana, mappa","braccialetto","diario","giallo","panchina","damigiana","mappa"
"sbj_blind_10","rana, leone","succo, cavolo","leone, documento","rana","leone","succo","cavolo","leone","documento"
"sbj_blind_10","spinaci, satellite","lavagna, lanterna","piatto, leone","spinaci","satellite","lavagna","lanterna","piatto","leone"
"sbj_blind_10","ciotola, timone","spremiagrumi, pomodoro","coperta, coccodrillo","ciotola","timone","spremiagrumi","pomodoro","coperta","coccodrillo"
"sbj_blind_10","lanterna, cassettiera","ciotola, eccentrico","ciotola, spinaci","lanterna","cassettiera","ciotola","eccentrico","ciotola","spinaci"
"sbj_blind_10","cucchiaio, mais","portafoglio, equilibrio","piatto, coccodrillo","cucchiaio","mais","portafoglio","equilibrio","piatto","coccodrillo"
"sbj_blind_10","documento, autostrada","cipolla, agenda","spinaci, cassettiera","documento","autostrada","cipolla","agenda","spinaci","cassettiera"
"sbj_blind_10","limone, sole","giallo, documento","coperta, cavolo","limone","sole","giallo","documento","coperta","cavolo"
"sbj_blind_10","cuscino, satellite","spremiagrumi, damigiana","ciotola, succo","cuscino","satellite","spremiagrumi","damigiana","ciotola","succo"
"sbj_blind_10","coperta, leone","cucchiaio, eccentrico","cuscino, pomodoro","coperta","leone","cucchiaio","eccentrico","cuscino","pomodoro"
"sbj_blind_10","candela, succo","pomodoro, satellite","lavagna, caramella","candela","succo","pomodoro","satellite","lavagna","caramella"
"sbj_blind_10","limone, equilibrio","piatto, viola","diario, ciliegio","limone","equilibrio","piatto","viola","diario","ciliegio"
"sbj_blind_10","equilatero, panchina","cipolla, equilatero","ciotola, posacenere","equilatero","panchina","cipolla","equilatero","ciotola","posacenere"
"sbj_blind_10","equilatero, crostino","braccialetto, coperta","pidocchio, appuntamento","equilatero","crostino","braccialetto","coperta","pidocchio","appuntamento"
"sbj_blind_10","penna, blu","equilatero, libreria","lanterna, eccentrico","penna","blu","equilatero","libreria","lanterna","eccentrico"
"sbj_blind_10","spremiagrumi, crostino","braccialetto, rana","lattuga, bidet","spremiagrumi","crostino","braccialetto","rana","lattuga","bidet"
"sbj_blind_10","gessetto, stuzzicadenti","fiammifero, coccodrillo","gessetto, penna","gessetto","stuzzicadenti","fiammifero","coccodrillo","gessetto","penna"
"sbj_blind_10","sole, satellite","gessetto, bersaglio","spremiagrumi, leone","sole","satellite","gessetto","bersaglio","spremiagrumi","leone"
"sbj_blind_10","soglia, appuntamento","viola, spremiagrumi","caramella, satellite","soglia","appuntamento","viola","spremiagrumi","caramella","satellite"
"sbj_blind_10","gessetto, documento","libreria, autostrada","panchina, libreria","gessetto","documento","libreria","autostrada","panchina","libreria"
"sbj_blind_10","diario, lattuga","stuzzicadenti, pomodoro","stuzzicadenti, equilatero","diario","lattuga","stuzzicadenti","pomodoro","stuzzicadenti","equilatero"
"sbj_blind_10","cucchiaio, portafoglio","bidet, soglia","coccodrillo, mappa","cucchiaio","portafoglio","bidet","soglia","coccodrillo","mappa"
"sbj_blind_10","verde, rana","lanterna, appuntamento","ciotola, documento","verde","rana","lanterna","appuntamento","ciotola","documento"
"sbj_blind_10","braccialetto, agenda","viola, succo","lavagna, leone","braccialetto","agenda","viola","succo","lavagna","leone"
"sbj_blind_10","lavagna, sega","sole, lattuga","forchetta, damigiana","lavagna","sega","sole","lattuga","forchetta","damigiana"
"sbj_blind_10","cuscino, equilatero","succo, pidocchio","viola, eccentrico","cuscino","equilatero","succo","pidocchio","viola","eccentrico"
"sbj_blind_10","viola, sega","portafoglio, spremiagrumi","rosa, posacenere","viola","sega","portafoglio","spremiagrumi","rosa","posacenere"
"sbj_blind_10","candela, lanterna","gessetto, equilibrio","cucchiaio, bidet","candela","lanterna","gessetto","equilibrio","cucchiaio","bidet"
"sbj_blind_10","pidocchio, bersaglio","gessetto, posacenere","lattuga, ciliegio","pidocchio","bersaglio","gessetto","posacenere","lattuga","ciliegio"
"sbj_blind_10","limone, crostino","sole, autorità","cuscino, lattuga","limone","crostino","sole","autorità","cuscino","lattuga"
"sbj_blind_10","lanterna, panchina","rosa, lanterna","cipolla, cassettiera","lanterna","panchina","rosa","lanterna","cipolla","cassettiera"
"sbj_blind_10","blu, eccentrico","menta, autostrada","coperta, portafoglio","blu","eccentrico","menta","autostrada","coperta","portafoglio"
"sbj_blind_10","cuscino, mais","panchina, bersaglio","fiammifero, stuzzicadenti","cuscino","mais","panchina","bersaglio","fiammifero","stuzzicadenti"
"sbj_blind_10","lavagna, rosa","diario, limone","mais, satellite","lavagna","rosa","diario","limone","mais","satellite"
"sbj_blind_10","pomodoro, agenda","viola, spinaci","limone, satellite","pomodoro","agenda","viola","spinaci","limone","satellite"
"sbj_blind_10","lavagna, appuntamento","pomodoro, damigiana","spinaci, pidocchio","lavagna","appuntamento","pomodoro","damigiana","spinaci","pidocchio"
"sbj_blind_10","menta, pidocchio","﻿anello, satellite","blu, satellite","menta","pidocchio","﻿anello","satellite","blu","satellite"
"sbj_blind_10","limone, spinaci","stuzzicadenti, menta","lavagna, piatto","limone","spinaci","stuzzicadenti","menta","lavagna","piatto"
"sbj_blind_10","braccialetto, pidocchio","ciliegio, libreria","posacenere, bersaglio","braccialetto","pidocchio","ciliegio","libreria","posacenere","bersaglio"
"sbj_blind_10","stuzzicadenti, lanterna","sole, cavolo","ciotola, equilatero","stuzzicadenti","lanterna","sole","cavolo","ciotola","equilatero"
"sbj_blind_10","giallo, crostino","timone, agenda","limone, sega","giallo","crostino","timone","agenda","limone","sega"
"sbj_blind_10","rana, equilatero","cassettiera, appuntamento","rana, damigiana","rana","equilatero","cassettiera","appuntamento","rana","damigiana"
"sbj_blind_10","sega, cassettiera","eccentrico, agenda","﻿anello, lavagna","sega","cassettiera","eccentrico","agenda","﻿anello","lavagna"
"sbj_blind_10","leone, mappa","piatto, posacenere","spremiagrumi, lanterna","leone","mappa","piatto","posacenere","spremiagrumi","lanterna"
"sbj_blind_10","crostino, libreria","forchetta, limone","crostino, satellite","crostino","libreria","forchetta","limone","crostino","satellite"
"sbj_blind_10","﻿anello, posacenere","cuscino, damigiana","giallo, appuntamento","﻿anello","posacenere","cuscino","damigiana","giallo","appuntamento"
"sbj_blind_10","lattuga, spinaci","posacenere, crostino","verde, bidet","lattuga","spinaci","posacenere","crostino","verde","bidet"
"sbj_blind_10","penna, spremiagrumi","coperta, caramella","candela, autostrada","penna","spremiagrumi","coperta","caramella","candela","autostrada"
"sbj_blind_10","fiammifero, satellite","panchina, satellite","spremiagrumi, lattuga","fiammifero","satellite","panchina","satellite","spremiagrumi","lattuga"
"sbj_blind_10","spremiagrumi, mappa","lanterna, satellite","giallo, equilibrio","spremiagrumi","mappa","lanterna","satellite","giallo","equilibrio"
"sbj_blind_10","cipolla, pidocchio","lavagna, spinaci","rana, agenda","cipolla","pidocchio","lavagna","spinaci","rana","agenda"
"sbj_blind_10","cucchiaio, appuntamento","forchetta, sole","stuzzicadenti, appuntamento","cucchiaio","appuntamento","forchetta","sole","stuzzicadenti","appuntamento"
"sbj_blind_10","braccialetto, viola","eccentrico, satellite","penna, limone","braccialetto","viola","eccentrico","satellite","penna","limone"
"sbj_blind_10","coperta, cucchiaio","verde, bersaglio","limone, damigiana","coperta","cucchiaio","verde","bersaglio","limone","damigiana"
"sbj_blind_10","cipolla, rana","sole, menta","cipolla, lanterna","cipolla","rana","sole","menta","cipolla","lanterna"
"sbj_blind_10","﻿anello, pomodoro","diario, penna","diario, documento","﻿anello","pomodoro","diario","penna","diario","documento"
"sbj_blind_10","fiammifero, panchina","equilatero, caramella","coperta, cassettiera","fiammifero","panchina","equilatero","caramella","coperta","cassettiera"
"sbj_blind_10","pomodoro, cipolla","libreria, bersaglio","mais, bersaglio","pomodoro","cipolla","libreria","bersaglio","mais","bersaglio"
"sbj_blind_10","timone, cipolla","piatto, equilibrio","viola, menta","timone","cipolla","piatto","equilibrio","viola","menta"
"sbj_blind_10","cuscino, sole","lavagna, pomodoro","viola, cassettiera","cuscino","sole","lavagna","pomodoro","viola","cassettiera"
"sbj_blind_10","equilibrio, autostrada","diario, coccodrillo","braccialetto, damigiana","equilibrio","autostrada","diario","coccodrillo","braccialetto","damigiana"
"sbj_blind_10","limone, menta","portafoglio, agenda","posacenere, panchina","limone","menta","portafoglio","agenda","posacenere","panchina"
"sbj_blind_10","lavagna, limone","candela, appuntamento","diario, forchetta","lavagna","limone","candela","appuntamento","diario","forchetta"
"sbj_blind_10","sole, panchina","limone, spremiagrumi","penna, sega","sole","panchina","limone","spremiagrumi","penna","sega"
"sbj_blind_10","blu, damigiana","ciotola, forchetta","posacenere, ciliegio","blu","damigiana","ciotola","forchetta","posacenere","ciliegio"
"sbj_blind_10","succo, sole","cucchiaio, bersaglio","lavagna, penna","succo","sole","cucchiaio","bersaglio","lavagna","penna"
"sbj_blind_10","ciotola, verde","stuzzicadenti, lattuga","verde, sole","ciotola","verde","stuzzicadenti","lattuga","verde","sole"
"sbj_blind_10","ciliegio, mappa","sole, cipolla","cuscino, limone","ciliegio","mappa","sole","cipolla","cuscino","limone"
"sbj_blind_10","rosa, damigiana","stuzzicadenti, cassettiera","ciotola, cuscino","rosa","damigiana","stuzzicadenti","cassettiera","ciotola","cuscino"
"sbj_blind_10","lattuga, mappa","piatto, pomodoro","leone, damigiana","lattuga","mappa","piatto","pomodoro","leone","damigiana"
"sbj_blind_10","﻿anello, eccentrico","autorità, cassettiera","forchetta, panchina","﻿anello","eccentrico","autorità","cassettiera","forchetta","panchina"
"sbj_blind_10","fiammifero, spremiagrumi","verde, agenda","fiammifero, agenda","fiammifero","spremiagrumi","verde","agenda","fiammifero","agenda"
"sbj_blind_10","gessetto, blu","rosa, caramella","fiammifero, bidet","gessetto","blu","rosa","caramella","fiammifero","bidet"
"sbj_blind_10","diario, caramella","blu, autostrada","forchetta, timone","diario","caramella","blu","autostrada","forchetta","timone"
"sbj_blind_10","panchina, equilibrio","penna, mappa","equilatero, equilibrio","panchina","equilibrio","penna","mappa","equilatero","equilibrio"
"sbj_blind_10","fiammifero, equilatero","ciotola, lanterna","viola, sole","fiammifero","equilatero","ciotola","lanterna","viola","sole"
"sbj_blind_10","lattuga, equilatero","﻿anello, equilibrio","posacenere, sega","lattuga","equilatero","﻿anello","equilibrio","posacenere","sega"
"sbj_blind_10","viola, autostrada","panchina, autostrada","candela, spremiagrumi","viola","autostrada","panchina","autostrada","candela","spremiagrumi"
"sbj_blind_10","﻿anello, coperta","candela, portafoglio","menta, equilatero","﻿anello","coperta","candela","portafoglio","menta","equilatero"
"sbj_blind_10","candela, cipolla","succo, crostino","pidocchio, agenda","candela","cipolla","succo","crostino","pidocchio","agenda"
"sbj_blind_10","lattuga, pomodoro","forchetta, satellite","diario, cassettiera","lattuga","pomodoro","forchetta","satellite","diario","cassettiera"
"sbj_blind_10","spinaci, mais","menta, eccentrico","lanterna, autorità","spinaci","mais","menta","eccentrico","lanterna","autorità"
"sbj_blind_10","equilatero, agenda","gessetto, damigiana","rana, sega","equilatero","agenda","gessetto","damigiana","rana","sega"
"sbj_blind_10","rana, appuntamento","caramella, agenda","﻿anello, panchina","rana","appuntamento","caramella","agenda","﻿anello","panchina"
"sbj_blind_10","fiammifero, documento","mais, leone","spinaci, libreria","fiammifero","documento","mais","leone","spinaci","libreria"
"sbj_blind_10","gessetto, spremiagrumi","cucchiaio, spremiagrumi","coperta, cuscino","gessetto","spremiagrumi","cucchiaio","spremiagrumi","coperta","cuscino"
"sbj_blind_10","lanterna, damigiana","lavagna, blu","verde, succo","lanterna","damigiana","lavagna","blu","verde","succo"
"sbj_blind_10","rosa, ciliegio","ciotola, rana","ciotola, pidocchio","rosa","ciliegio","ciotola","rana","ciotola","pidocchio"
"sbj_blind_10","leone, lanterna","spinaci, crostino","portafoglio, timone","leone","lanterna","spinaci","crostino","portafoglio","timone"
"sbj_blind_10","caramella, autostrada","cucchiaio, lavagna","rana, lanterna","caramella","autostrada","cucchiaio","lavagna","rana","lanterna"
"sbj_blind_10","spremiagrumi, equilatero","﻿anello, pidocchio","cuscino, blu","spremiagrumi","equilatero","﻿anello","pidocchio","cuscino","blu"
"sbj_blind_10","posacenere, pidocchio","﻿anello, bersaglio","braccialetto, ciotola","posacenere","pidocchio","﻿anello","bersaglio","braccialetto","ciotola"
"sbj_blind_10","cipolla, panchina","penna, succo","viola, rana","cipolla","panchina","penna","succo","viola","rana"
"sbj_blind_10","fiammifero, mappa","forchetta, stuzzicadenti","coperta, equilibrio","fiammifero","mappa","forchetta","stuzzicadenti","coperta","equilibrio"
"sbj_blind_10","piatto, appuntamento","piatto, rana","limone, bidet","piatto","appuntamento","piatto","rana","limone","bidet"
"sbj_blind_10","portafoglio, rana","gessetto, menta","fiammifero, bersaglio","portafoglio","rana","gessetto","menta","fiammifero","bersaglio"
"sbj_blind_10","mais, soglia","lattuga, cipolla","mais, crostino","mais","soglia","lattuga","cipolla","mais","crostino"
"sbj_blind_10","cuscino, equilibrio","diario, damigiana","viola, coccodrillo","cuscino","equilibrio","diario","damigiana","viola","coccodrillo"
"sbj_blind_10","gessetto, timone","forchetta, cassettiera","braccialetto, sega","gessetto","timone","forchetta","cassettiera","braccialetto","sega"
"sbj_blind_10","rosa, leone","penna, damigiana","cipolla, equilibrio","rosa","leone","penna","damigiana","cipolla","equilibrio"
"sbj_blind_10","mais, sega","succo, equilibrio","giallo, sega","mais","sega","succo","equilibrio","giallo","sega"
"sbj_blind_10","limone, mais","verde, autostrada","giallo, autostrada","limone","mais","verde","autostrada","giallo","autostrada"
"sbj_blind_10","spremiagrumi, cassettiera","forchetta, documento","stuzzicadenti, timone","spremiagrumi","cassettiera","forchetta","documento","stuzzicadenti","timone"
"sbj_blind_10","lavagna, agenda","verde, posacenere","rana, libreria","lavagna","agenda","verde","posacenere","rana","libreria"
"sbj_blind_10","﻿anello, gessetto","penna, posacenere","sole, posacenere","﻿anello","gessetto","penna","posacenere","sole","posacenere"
"sbj_blind_10","blu, panchina","blu, spinaci","rosa, equilibrio","blu","panchina","blu","spinaci","rosa","equilibrio"
"sbj_blind_10","lavagna, autorità","penna, rosa","braccialetto, portafoglio","lavagna","autorità","penna","rosa","braccialetto","portafoglio"
"sbj_blind_10","leone, eccentrico","candela, pomodoro","braccialetto, candela","leone","eccentrico","candela","pomodoro","braccialetto","candela"
"sbj_blind_10","autostrada, soglia","forchetta, spinaci","mappa, bersaglio","autostrada","soglia","forchetta","spinaci","mappa","bersaglio"
"sbj_blind_10","coperta, timone","cavolo, bersaglio","penna, libreria","coperta","timone","cavolo","bersaglio","penna","libreria"
"sbj_blind_10","verde, mais","equilibrio, documento","lavagna, menta","verde","mais","equilibrio","documento","lavagna","menta"
"sbj_blind_10","mappa, cassettiera","cucchiaio, equilibrio","blu, rana","mappa","cassettiera","cucchiaio","equilibrio","blu","rana"
"sbj_blind_10","succo, ciliegio","mappa, satellite","mappa, autostrada","succo","ciliegio","mappa","satellite","mappa","autostrada"
"sbj_blind_10","eccentrico, bidet","sole, eccentrico","timone, appuntamento","eccentrico","bidet","sole","eccentrico","timone","appuntamento"
"sbj_blind_10","pidocchio, documento","﻿anello, rosa","penna, pidocchio","pidocchio","documento","﻿anello","rosa","penna","pidocchio"
"sbj_blind_10","viola, mais","gessetto, pidocchio","blu, pidocchio","viola","mais","gessetto","pidocchio","blu","pidocchio"
"sbj_blind_10","mais, caramella","﻿anello, leone","lattuga, rana","mais","caramella","﻿anello","leone","lattuga","rana"
"sbj_blind_10","succo, satellite","coperta, sega","cipolla, satellite","succo","satellite","coperta","sega","cipolla","satellite"
"sbj_blind_10","timone, sole","ciotola, blu","spinaci, equilibrio","timone","sole","ciotola","blu","spinaci","equilibrio"
"sbj_blind_10","lavagna, bersaglio","braccialetto, pomodoro","cavolo, autorità","lavagna","bersaglio","braccialetto","pomodoro","cavolo","autorità"
"sbj_blind_10","ciotola, sega","sole, appuntamento","satellite, cassettiera","ciotola","sega","sole","appuntamento","satellite","cassettiera"
"sbj_blind_10","cucchiaio, giallo","forchetta, viola","libreria, soglia","cucchiaio","giallo","forchetta","viola","libreria","soglia"
"sbj_blind_10","verde, caramella","mais, pidocchio","posacenere, autostrada","verde","caramella","mais","pidocchio","posacenere","autostrada"
"sbj_blind_10","verde, sega","coperta, autorità","cipolla, sega","verde","sega","coperta","autorità","cipolla","sega"
"sbj_blind_10","gessetto, piatto","limone, pidocchio","cavolo, cassettiera","gessetto","piatto","limone","pidocchio","cavolo","cassettiera"
"sbj_blind_10","portafoglio, mappa","lavagna, cipolla","satellite, appuntamento","portafoglio","mappa","lavagna","cipolla","satellite","appuntamento"
"sbj_blind_10","rana, equilibrio","rosa, cassettiera","braccialetto, cipolla","rana","equilibrio","rosa","cassettiera","braccialetto","cipolla"
"sbj_blind_10","portafoglio, verde","lavagna, bidet","ciliegio, cassettiera","portafoglio","verde","lavagna","bidet","ciliegio","cassettiera"
"sbj_blind_10","rosa, cipolla","ciliegio, autostrada","cipolla, coccodrillo","rosa","cipolla","ciliegio","autostrada","cipolla","coccodrillo"
"sbj_blind_10","succo, coccodrillo","giallo, soglia","rosa, mappa","succo","coccodrillo","giallo","soglia","rosa","mappa"
"sbj_blind_10","verde, autorità","autostrada, autorità","fiammifero, verde","verde","autorità","autostrada","autorità","fiammifero","verde"
"sbj_blind_10","succo, autostrada","verde, leone","﻿anello, timone","succo","autostrada","verde","leone","﻿anello","timone"
"sbj_blind_10","leone, bidet","﻿anello, diario","timone, eccentrico","leone","bidet","﻿anello","diario","timone","eccentrico"
"sbj_blind_10","fiammifero, menta","sole, ciliegio","pomodoro, autostrada","fiammifero","menta","sole","ciliegio","pomodoro","autostrada"
"sbj_blind_10","piatto, ciliegio","gessetto, caramella","timone, autorità","piatto","ciliegio","gessetto","caramella","timone","autorità"
"sbj_blind_10","cavolo, posacenere","timone, documento","menta, lanterna","cavolo","posacenere","timone","documento","menta","lanterna"
"sbj_blind_10","satellite, autorità","coccodrillo, ciliegio","coccodrillo, appuntamento","satellite","autorità","coccodrillo","ciliegio","coccodrillo","appuntamento"
"sbj_blind_10","succo, caramella","forchetta, equilatero","sole, bidet","succo","caramella","forchetta","equilatero","sole","bidet"
"sbj_blind_10","panchina, agenda","cipolla, mais","mappa, appuntamento","panchina","agenda","cipolla","mais","mappa","appuntamento"
"sbj_blind_10","caramella, sega","sega, equilibrio","spremiagrumi, coccodrillo","caramella","sega","sega","equilibrio","spremiagrumi","coccodrillo"
"sbj_blind_10","mais, rana","posacenere, satellite","limone, soglia","mais","rana","posacenere","satellite","limone","soglia"
"sbj_blind_10","viola, pidocchio","bidet, sega","limone, autostrada","viola","pidocchio","bidet","sega","limone","autostrada"
"sbj_blind_10","sole, leone","lanterna, bidet","leone, agenda","sole","leone","lanterna","bidet","leone","agenda"
"sbj_blind_10","mais, appuntamento","candela, menta","blu, autorità","mais","appuntamento","candela","menta","blu","autorità"
"sbj_blind_10","braccialetto, blu","cavolo, equilatero","spremiagrumi, pidocchio","braccialetto","blu","cavolo","equilatero","spremiagrumi","pidocchio"
"sbj_blind_10","cucchiaio, blu","braccialetto, menta","braccialetto, timone","cucchiaio","blu","braccialetto","menta","braccialetto","timone"
"sbj_blind_10","penna, pomodoro","viola, mappa","rosa, soglia","penna","pomodoro","viola","mappa","rosa","soglia"
"sbj_blind_10","sole, damigiana","penna, lattuga","rosa, agenda","sole","damigiana","penna","lattuga","rosa","agenda"
"sbj_blind_10","coperta, limone","equilibrio, soglia","cavolo, spinaci","coperta","limone","equilibrio","soglia","cavolo","spinaci"
"sbj_blind_10","candela, ciliegio","fiammifero, lanterna","limone, leone","candela","ciliegio","fiammifero","lanterna","limone","leone"
"sbj_blind_10","limone, eccentrico","timone, verde","fiammifero, rana","limone","eccentrico","timone","verde","fiammifero","rana"
"sbj_blind_10","giallo, menta","﻿anello, lattuga","menta, mappa","giallo","menta","﻿anello","lattuga","menta","mappa"
"sbj_blind_10","fiammifero, viola","menta, coccodrillo","portafoglio, cassettiera","fiammifero","viola","menta","coccodrillo","portafoglio","cassettiera"
"sbj_blind_10","cucchiaio, pomodoro","cuscino, verde","pomodoro, rana","cucchiaio","pomodoro","cuscino","verde","pomodoro","rana"
"sbj_blind_10","piatto, stuzzicadenti","candela, rana","equilatero, pidocchio","piatto","stuzzicadenti","candela","rana","equilatero","pidocchio"
"sbj_blind_10","giallo, satellite","﻿anello, agenda","damigiana, sega","giallo","satellite","﻿anello","agenda","damigiana","sega"
"sbj_blind_10","ciotola, spremiagrumi","sega, autorità","damigiana, cassettiera","ciotola","spremiagrumi","sega","autorità","damigiana","cassettiera"
"sbj_blind_10","lanterna, pidocchio","cucchiaio, stuzzicadenti","candela, autorità","lanterna","pidocchio","cucchiaio","stuzzicadenti","candela","autorità"
"sbj_blind_10","coperta, penna","portafoglio, eccentrico","diario, succo","coperta","penna","portafoglio","eccentrico","diario","succo"
"sbj_blind_10","satellite, autostrada","ciotola, lavagna","agenda, appuntamento","satellite","autostrada","ciotola","lavagna","agenda","appuntamento"
"sbj_blind_10","cuscino, rosa","rosa, succo","penna, leone","cuscino","rosa","rosa","succo","penna","leone"
"sbj_blind_10","limone, cassettiera","cavolo, satellite","spinaci, posacenere","limone","cassettiera","cavolo","satellite","spinaci","posacenere"
"sbj_blind_10","pomodoro, crostino","penna, sole","penna, menta","pomodoro","crostino","penna","sole","penna","menta"
"sbj_blind_10","coperta, spremiagrumi","timone, leone","ciotola, diario","coperta","spremiagrumi","timone","leone","ciotola","diario"
"sbj_blind_10","damigiana, libreria","rosa, lattuga","cucchiaio, mappa","damigiana","libreria","rosa","lattuga","cucchiaio","mappa"
"sbj_blind_10","penna, cavolo","fiammifero, crostino","penna, lanterna","penna","cavolo","fiammifero","crostino","penna","lanterna"
"sbj_blind_10","portafoglio, pidocchio","giallo, rosa","penna, verde","portafoglio","pidocchio","giallo","rosa","penna","verde"
"sbj_blind_10","giallo, rana","candela, diario","portafoglio, limone","giallo","rana","candela","diario","portafoglio","limone"
"sbj_blind_10","spinaci, panchina","fiammifero, cavolo","cucchiaio, timone","spinaci","panchina","fiammifero","cavolo","cucchiaio","timone"
"sbj_blind_10","cavolo, damigiana","giallo, blu","forchetta, autorità","cavolo","damigiana","giallo","blu","forchetta","autorità"
"sbj_blind_10","diario, libreria","stuzzicadenti, viola","﻿anello, verde","diario","libreria","stuzzicadenti","viola","﻿anello","verde"
"sbj_blind_10","equilatero, bersaglio","rana, crostino","viola, bidet","equilatero","bersaglio","rana","crostino","viola","bidet"
